ARENA_ON                    YES
ARENA_GOOD_EVIL             NO
REQUIRED_VALIDATION         NO
MUD_EMAIL_ADDRESS          skate24_teen@yahoo.com

# How high can you practice skills and spells from a practitioner?
MAX_PRACTICE_SKILLS         65
MAX_PRACTICE_SPELLS         65

# 10 Objects newbies get... if not used, set to object 0.
NEWBIE_OBJECT_1             39
NEWBIE_OBJECT_2             37
NEWBIE_OBJECT_3             36
NEWBIE_OBJECT_4             30
NEWBIE_OBJECT_5             207
NEWBIE_OBJECT_6             260
NEWBIE_OBJECT_7             37
NEWBIE_OBJECT_8             202
NEWBIE_OBJECT_9             90121
NEWBIE_OBJECT_10            90127

# Regen_hp <min>  <+ for resting>  <+ for sleeping>  -- Some extra is added,
# depending on the char's constitution..
REGEN_HP  5  20 120
REGEN_MP  5  12 96

# Regen_mana <base regen> <+ for meditation>
REGEN_MANA  6  18

TACKLE_WITH_WEAPON          YES
TACKLE_PERSON_WITH_WEAPON   YES

ALLOW_REROLLS   YES
FLURRY_MPS      15

PRAC_LEVEL -1000 -1  (unlearned)
PRAC_LEVEL 0      0  (barely-learned)
PRAC_LEVEL 1      4  (beginner)
PRAC_LEVEL 5      9  (very-poor)
PRAC_LEVEL 10    14  (novice)
PRAC_LEVEL 15    24  (moderate)
PRAC_LEVEL 25    33  (decent)
PRAC_LEVEL 34    47  (skilled)
PRAC_LEVEL 48    58  (adept)
PRAC_LEVEL 59    70  (gifted)
PRAC_LEVEL 71    82  (superb)
PRAC_LEVEL 83    90  (mastered)
PRAC_LEVEL 91    99  (perfect)
PRAC_LEVEL 100 1000  (GODLY)


# How high do you need to have a skill to count it as a prerequisite?
PREREQ_LEVEL   55


# 30 values... for 1-30 intelligence.  Prac percent increase depending on
# your int.  For skills, it's this value-1.
#                              1 2 3 4 5  6 7 8 9 10  11 12 13 14 15  16 17 18 19 20  21 22 23 24 25  26 27 28 29 30  31 32 33 34 35 36
PRAC_INCREASE_FOR_INTELLIGENCE 1 1 2 2 3  3 3 4 5  5   6  6  7  7  8   9 10 10 11 11  12 12 12 13 13  13 14 14 14 15  15 16 17 17 18 19 


# Practices you get depending on your wisdom.  Must be 30 values below.
#	      1 2 3 4 5  6 7 8 9 10 11 12 13 14 15  16 17 18 19 20  21 22 23 24 25  26 27 28 29 30  31 32 33 34 35 36
PRACS_FOR_WIS 1 2 2 3 3  4 4 4 5  5  5  6  6  6  7   7  7  8  8  9  10 10 11 11 11  12 13 13 14 14  15 16 17 17 18 19


# Hit point bonus you get depending on your constitution.
#             1 2 3 4 5   6 7 8 9 10  11 12 13 14 15  16 17 18 19 20  21 22 23 24 25  26 27 28 29 30  31 32 33 34 35 36
HPS_FOR_CON   4 4 5 5 5   6 6 6 7  7   7  8  8  8  9   9  9 10 10 10  11 11 12 12 13  13 14 14 15 15  16 17 18 19 20 20

# You can magnify practices per level or shrink them with this percent.
PERCENT_PRACTICES  80

# The amount of experience a mob has... tune with care.
#MOB_EXP (((((l+2)*(l+2)*1000)-(l*l*1000))/39)+(((l-5)z0m1)*p*5)+(l*l*2))


# Armor levels for the 'armor' command...
ARMOR_LEV -50  5  Your completely naked!
ARMOR_LEV 6 11    Your wearing a small cloth.
ARMOR_LEV 12 16   Barely-Protected
ARMOR_LEV 17 22   Thinly-Protected
ARMOR_LEV 23 28   Moderately-Protected
ARMOR_LEV 29 35   Well-Protected
ARMOR_LEV 36 43   Extremely Well Protected
ARMOR_LEV 44 49   Incredibly Protected
ARMOR_LEV 50 59   Unbelievably Protected
ARMOR_LEV 60 64   Completely Protected
ARMOR_LEV 65 69   Impenetrably Protected
ARMOR_LEV 70 74   God-Like Armor
ARMOR_LEV 75 9999 What keeb did you kill for this stuff!?

# Does a player get restored when they level?
RESTORE_WHEN_LEVEL YES

SHOW_RACE_SELECT_INFO YES 

MORTS_USE_COLOR_CHAT NO


END

