#SPELL
#SPELL
Slot 0
Gsn 577
Sname Throw~
SFname Throw~
SLev 70
Pr1 Circle~
Noun throw~
Durat 0~
CastT 400
WearO ~
Minint 26
Minwis 27
Guilds 64
#SPELL
Slot 1
Gsn 121
SType 0
SBits 8192
Sname Teleport~
SFname Teleport~
SLev 60
Pr1 Summon~
Noun Spell~
A2C1 You feel your body shift into another $B$7p$0l$7a$0n$7e$R~
A2V1 Your body dematerializes into thin air and reform's somewhere $B$7u$0n$7k$0n$7o$0w$7n~
Durat 0~
Mana 150
ManaT 2
CastT 200
WearO The spell has worn off.~
Minint 28
Minwis 24
Guilds 35328
SplLag 5
FailChan 7
PKChan 9
#SPELL
Slot 1
Gsn 217
SType 2
SBits 33555457
Sname Sight for the Masses~
SFname Sight for the Masses~
SLev 91
Pr1 cure blind~
Pr2 mass healing~
Noun Spell~
A2C1 You bring down the blessing of sight from the gods to the masses.~
A2V1 $n brings the blessing of sight from the gods to the masses.~
A2NV1 $n brings the blessing of sight from the gods to $N.~
Durat 0~
BitVe 1
Mana 45
ManaT 16
Pos 8
CastT 70
WearO The spell has worn off.~
Minwis 28
Guilds 1048704
PKChan 2
#SPELL
Slot 1
Gsn 193
SType 1
SBits 33554512
Sname Remove Charm~
SFname Remove Charm~
SLev 91
Noun Spell~
A2C1 You have successfully freed the mind of $N!~
A2NV1 $N eyes clear as $n has removed the magics affecting his mind.~
Durat 0~
BitVe 262144
Dam 0~
Mana 28
ManaT 16
Pos 12
CastT 35
WearO The spell has worn off.~
Minint 24
Minwis 22
Guilds 32768
FailChan 3
#SPELL
Slot 1
Gsn 265
SType 4
Sname Might of Jerol~
SFname Might of Jerol~
SLev 35
Pr1 Stream of Magma~
Noun Might of Jerol~
A2C1 Your might of Jerol spell was casted successfully!~
A2V1 Your blood starts to pump with might as the spell takes affect!~
Durat 35~
Locat0 13
Modif0  -25~
Locat1 19
Modif1  3~
Locat2 18
Locat3 1
Modif3  1~
Mana 30
ManaT 4
CastT 40
WearO The Might of Jerol has left your body.~
Minint 20
Minwis 10
Guilds 288
#SPELL
Slot 1
Gsn 73
SType 4
BitT 67108864
Sname Mana Shield~
SFname Mana Shield~
SLev 20
Noun Spell~
A2C1 You create a $1p$Bo$R$3w$Be$7r$3f$R$3u$1l$R $1s$B$0h$R$7i$Be$R$7l$1d$R of $B$0m$R$7a$Bn$0a$R to $1p$B$0r$R$7o$Bt$R$7e$B$0c$R$1t$R you!~
Durat 15~
Mana 50
ManaT 8
CastT 40
WearO Your mana shield has worn off.~
Minint 20
Minwis 15
Guilds 35584
SplLag 3
#SPELL
Slot 1
Gsn 241
SType 1
SBits 2049
SBitT 1
Sname Ice Shards~
SFname Ice Shards~
SLev 48
Pr1 Cone of Cold~
Noun $B$7ICE $1SH$B$7a$1RDS$R~
A2C1 The temperature drops as your $B$3shards$R of $B$3ice$R drop down from the sky...~
A2V1 The temperature drops as $B$3shards$R of $B$3ice$R fall out of the sky!~
A2NV1 $n's $B$3shards$R of $B$3ice$R start decending from the sky!~
Durat 2~
Locat1 1
Modif1  -1~
Locat2 2
Modif2  -1~
Dam i+i+(i/3)+(l/8)*2~
Mana 65
ManaT 8
CastT 58
WearO The spell has worn off.~
Minint 25
Guilds 33536
#SPELL
Slot 1
Gsn 97
SType 1
SBits 2049
Sname Hell Winds~
SFname Hell Winds~
SLev 74
Pr1 Focused Death~
Pr2 Animate Undead Souls~
Noun $4H$R$4 E$B L$R$4 L$R   $1$BW $R$1i n d$BS$R~
A2C1 You summon the forces of $1H$BEL$R$1L$R$7 upon your enemies!~
A2V1 $n has just summoned the forces $4H$BEL$R$4L$R to burn the souls of its victims!~
Durat 0~
Dam i+i+i*3+c+b+bz270m330~
Mana 130
ManaT 4
CastT 130
WearO The begin to recover from the vicious beating you received from the winds of hell.~
Minint 27
Guilds 8388608
#SPELL
Slot 1
Gsn 146
SType 2
SBits 33554432
Sname Cure Poison~
SFname Cure Poison~
SLev 12
Pr1 Cure Blindness~
Noun Spell~
A2C1 You cure the $2p$Boiso$R$2n$R from your body.~
A2NV1 $n cures the poison from his body.~
Durat 0~
BitVe 4096
Mana 13
ManaT 8
CastT 11
WearO The spell has worn off.~
Minint 5
Minwis 8
#SPELL
Slot 0
Gsn 554
Sname Backstab~
SFname Backstab~
SLev 24
Pr1 Sneaking~
Pr2 Armor Penetration~
Noun backstab~
Durat 0~
Mana 20
Pos 9
CastT 75
WearO ~
Minint 18
Minwis 23
Guilds 64
#SPELL
Slot 1
Gsn 266
SType 4
Sname Arcane Divinity~
SFname Arcane Divinity~
SLev 40
Pr1 Might of Jerol~
Noun Spell~
A2C1 Your spell was casted successfully!~
A2V1 Your body takes form as the Arcane Divinity hovers over your body.~
Durat 30~
Locat0 3
Modif0  1~
Locat1 13
Modif1  -50~
Mana 50
ManaT 4
CastT 30
WearO The spell has worn off.~
Minint 20
Minwis 15
Guilds 33056
#SPELL
Slot 1
Gsn 194
SType 1
SBits 33554704
SBitT 256
Sname Turn Undead~
SFname Turn Undead~
SLev 42
Pr1 Animate Zombie~
Noun $B$0f i n a l  d e a t h$R~
A2C1 You invoke the powers of $B$0De$R$7a$B$0th$R to put $N to its end.~
A2NV1 $n invokes the powers of $B$0De$R$7a$B$0th$R to put $N to its end.~
Durat 0~
BitVe 262144
Dam c*g+c+cz90m120~
Mana 42
ManaT 4
Pos 8
CastT 36
WearO The spell has worn off.~
Minint 24
Minwis 15
Guilds 8423936
FailChan 1
#SPELL
Slot 2
Gsn 362
Sname Tracking~
SFname Tracking~
SLev 18
Pr1 Search~
Noun XÏ|pÏ|pe	n~
Durat 0~
CastT 10
WearO ~
#SPELL
Slot 1
Gsn 74
SType 2
Sname Stoneskin~
SFname Stoneskin~
SLev 45
Pr1 Barrier~
Noun Spell~
A2C1 You have casted the spell successfully~
A2V1 Your body becomes as hard as $2s$Bton$R$2e$R$7!~
A2NV1 $n skin becomes as hard as $2s$Bto$R$2ne$R$7!~
Durat 40~
Locat0 17
Modif0  8~
Mana 40
ManaT 1
CastT 40
WearO Your skin is no longer hard as stone.~
Minint 20
Minwis 20
Guilds 640
#SPELL
Slot 1
Gsn 98
SType 1
Sname Searing Orb~
SFname Searing Orb~
SLev 52
Pr1 Blindness~
Pr2 Vortex~
Noun $R$4S$Bea$6r$4in$R$4g$B$7 ORB$R~
A2C1 You summon a searing orb towards your victim causing extreme agony!~
A2V1 $n unleashes a searing orb causing agony!~
A2NV1 $n searing orb's $N causing agony!~
Durat 2~
BitVe 1
Dam w*3+(l/2)+a+bz131m165~
Mana 50
ManaT 4
CastT 65
WearO The spell has worn off.~
Minint 10
Minwis 20
Guilds 1051264
#SPELL
Slot 1
Gsn 122
SType 0
SBits 4096
Sname Summon~
SFname Summon~
SLev 60
Pr1 Locate Person~
Noun summon~
A2C1 Your spell has been casted correctly.~
A2V1 You feel a faint power and become lifted toward another place.~
Durat 0~
Mana 120
ManaT 2
CastT 100
WearO The spell has worn off.~
Minint 26
Minwis 24
Guilds 34816
PKChan 50
#SPELL
Slot 1
Gsn 218
SType 1
Sname Stream of Magma~
SFname Stream of Magma~
SLev 35
Pr1 Magic Missile~
Noun $B$4S$R$4t$B$0rea$R$7m o$B$7f M$R$7a$B$0gm$R$4a~
A2C1 $B$0You rip open the ground, covering $B$4$N $B$0with liquid hot $R$4MAGMA$B$0!~
A2V1 $B$0$n rips open the ground, covering you with liquid hot MAGMA!~
A2NV1 $B$0$n rips open the ground, covering $R$7$N $B$0with liquid hot MAGMA!~
Durat 0~
Dam z50+i+(i/2)+a~
Mana 35
ManaT 4
CastT 43
WearO The spell has worn off.~
Minint 24
Guilds 288
#SPELL
Slot 1
Gsn 170
SType 1
SBitT 2
Sname Lightning Bolt~
SFname Lightning Bolt~
SLev 43
Pr1 Chain Lightning~
Noun $6L $B$7i $6g h $7t $6n i $7n $R$6g$R $B$6!$B$7BOLT$6!$R~
A2C1 You call down a massive $B$7bolt$R of $6L $B$7i $6g h $7t $6n i $7n $R$6g$R to shock your foes!~
A2V1 $Bbolt$R of $B$6l$7i$6gh$0t$6ni$B$7n$6g$R courses through your body!$R~
Durat 0~
Dam i+i+(l/6)+c+a~
Mana 50
ManaT 2
CastT 48
WearO The spell has worn off.~
Minint 24
Guilds 33536
#SPELL
Slot 1
Gsn 242
SType 1
Sname Hurricane~
SFname Hurricane~
SLev 82
Pr1 Tornado Winds~
Pr2 Tsunami~
Noun $B$3||> $B$1H $R$1U $B$1R $R$1R $R$B$3i$B$1 $R$1C $B$1A $R$1N $B$1E $R$B$3<||$R~
A2C1 Your $Bfocus$R is $B$2m a x e d$R as you summon a $B$4MENACING$R $1w$Ba$3v$1$R$Be$R!~
A2V1 Your $Bsen$0s$R$Bes$R are $B$RR a V a G e D$R as the spell connects!~
Durat 3~
Locat0 2
Modif0  -a~
Locat1 1
Modif1  -a~
Modif2  none~
Dam (i*22)+i+c+(l/3)~
Mana 115
ManaT 8
CastT 100
WearO The spell has worn off.~
Minint 28
#SPELL
Slot 1
Gsn 243
SType 1
Sname Flamestrike~
SFname Flamestrike~
SLev 26
Pr1 Burning Hands~
Noun $R$4F$Bl$6a$4m$6e$R$Bst$4r$6i$4k$R$4E$R~
A2C1 You twirl your finger and a huge wall of $4f$Bl$6a$4m$6e$R appears...~
A2V1 $n's $4f$Bl$6a$4m$6e$R$Bs$R surround your body!~
Durat 0~
Dam i+c+a~
Mana 20
ManaT 4
CastT 37
WearO The spell has worn off.~
Minint 22
Guilds 768
#SPELL
Slot 1
Gsn 267
SType 1
Sname Fire Bolt~
SFname Fire Bolt~
SLev 45
Pr1 Stream of Magma~
Noun $4FiReBoLT~
A2C1 You send a massive firebolt at your victim!~
Durat 0~
Dam z70+(i*2)+dm170~
Mana 45
ManaT 4
CastT 55
WearO The spell has worn off.~
Minint 20
Minwis 15
Guilds 288
#SPELL
Slot 1
Gsn 99
SType 1
Sname Destructive Orb~
SFname Destructive Orb~
SLev 91
Pr1 Fireball~
Noun Spell~
Durat 0~
ManaT 1
CastT 0
WearO The spell has worn off.~
#SPELL
Slot 0
Gsn 555
Sname Dodge~
SFname Dodge~
SLev 13
Pr1 Parry~
Noun ~
Durat 0~
CastT 0
WearO ~
Minint 15
Minwis 18
#SPELL
Slot 1
Gsn 171
SType 4
Sname Detect Magic~
SFname Detect Magic~
SLev 50
Noun Spell~
A2C1 You cast your spell successfully~
A2V1 Your sense about magic grows greater as you begin to sense things you didn't before.~
A2NV1 $n's magic presence becomes much greater.~
Durat 30~
BitVe 16
Mana 5
ManaT 2
CastT 10
WearO The spell has worn off.~
Guilds 1051264
#SPELL
Slot 1
Gsn 147
SType 2
SBits 33554432
Sname Cure Blindness~
SFname Cure Blindness~
SLev 10
Noun Spell~
A2C1 Your eyes stop burning from blindness!~
A2V1 Your eyes adjust to the light, making you able to see again.~
Durat 0~
BitVe 1
Mana 10
ManaT 8
CastT 10
WearO The spell has worn off.~
#SPELL
Slot 2
Gsn 363
Sname Brew~
SFname Brew~
SLev 110
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 30
Minwis 20
Guilds 3182560
#SPELL
Slot 0
Gsn 579
Sname Warcry~
SFname Warcry~
SLev 35
Pr1 Enhanced Damage~
Pr2 Accuracy~
Noun Warcry~
Durat 0~
CastT 10
WearO You calm down.~
Minint 10
Guilds 32
#SPELL
Slot 1
Gsn 219
SType 4
Sname Rock Spikes~
SFname Rock Spikes~
SLev 35
Noun Spell~
A2C1 Your arms grow sharp $B$3rock spikes $R$7to enhance your fighting!~
A2NV1 $N body grows deadly $B$3rock spikes $R$7 on his arms!~
Durat 35~
Locat1 19
Modif1  4~
Locat2 18
Modif2  4~
Mana 30
ManaT 1
CastT 40
WearO The rock spikes disappear from your arms.~
Guilds 288
#SPELL
Slot 1
Gsn 75
SType 4
Sname Protective Ward~
SFname Protective Ward~
SLev 91
Pr1 Barrier~
Pr2 Vortex~
Noun Spell~
A2C1 Your spell has been casted successfully!~
A2V1 A $3p$Bowerfu$R$3l$R $2p$Brotectiv$R$2e$R $1a$Bur$R$1a$R winks into $B$0ex$R$7is$Bt$R$7en$B$0ce$R around you!!!~
A2NV1 A $3p$Bowerfu$R$3l$R $2p$Brotectiv$R$2e$R $1a$Bur$R$1a$R winks into $B$0ex$R$7is$Bt$R$7en$B$0ce$R around $n~
Durat 40~
Locat0 17
Modif0  8~
Locat1 20
Modif1  8~
Mana 40
ManaT 8
CastT 40
WearO Your protective ward has worn off.~
Guilds 33024
#SPELL
Slot 1
Gsn 195
SType 2
Sname Pass Door~
SFname Pass Door~
SLev 70
Pr1 Summon~
Pr2 Shadowed Presence~
Noun Spell~
A2C1 You cause your body to shift slightly into a different plane of existance.~
A2NV1 $N's body seems to shimmer breifly out of existance.~
Durat 8~
BitVe 1048576
Mana 70
ManaT 2
Pos 12
CastT 45
WearO A cold shiver traces down your spine as you merge with the prime plane.~
Minint 26
Minwis 24
Guilds 8421376
PKChan 2
#SPELL
Slot 1
Gsn 123
SType 0
SBits 2097152
Sname Locate Person~
SFname Locate Person~
SLev 50
Noun Spell~
A2C1 Your locate person was successfully casted!~
A2V1 $R~
Durat 0~
Mana 85
ManaT 2
CastT 125
WearO The spell has worn off.~
Minint 26
Minwis 24
Guilds 34816
InRoomGd 5175
InRoomEv 5175
SplLag 5
FailChan 5
PKChan 30
#SPELL
Slot 1
Gsn 76
SType 1
SBitT 4
Sname Gust of Wind~
SFname Gust of Wind~
SLev 38
Pr1 Flamestrike~
Noun $B$0S$R$7w$Bi$R$7r$B$0L$R~
A2C1 $RYou unleash a vicious $B$0swirl of air$R towards $N!~
Durat 0~
Dam i+i+(l/8)+b+a~
Mana 45
ManaT 2
CastT 44
WearO The spell has worn off.~
Guilds 256
#SPELL
Slot 0
Gsn 580
Sname Flail~
SFname Flail~
SLev 75
Pr1 Dual Wield~
Noun Berserk~
Durat 0~
Mana 40
CastT 0
WearO You settle down.~
Minint 30
Minwis 21
Guilds 2099744
#SPELL
Slot 1
Gsn 148
SType 1
Sname Focused Death~
SFname Focused Death~
SLev 70
Pr1 Darkened Light~
Pr2 Disintegration~
Noun $4F$R$4UR$BY~
A2C1 $B$0You channel the $4f$Bury $0of the walking dead toward $N!~
Durat 0~
Dam z200+i+i+a+b+a~
Mana 70
ManaT 2
CastT 85
WearO The spell has worn off.~
Minint 22
Guilds 8388608
#SPELL
Slot 1
Gsn 172
SType 1
Sname Elemental Blast~
SFname Elemental Blast~
SLev 44
Noun $B$4e$1l$2e$0m$4e$1n$2t$0a$4l $1b$2l$0a$4s$1t$R~
A2C1 $RYou channel your $B$4e$1l$2e$0m$4e$1n$2t$0a$4l$R energies, blasting $N!~
A2V1 Your soul $4b$Burn$R$4s$R$7 from an $B$1e$2l$3e$4m$5e$6n$7t$3a$1l $B$0b$R$7l$Ba$R$7s$B$0t$R$7!~
Durat 0~
BitVe 1
Dam i+(l/3)+c+bz85m100~
Mana 42
ManaT 2
CastT 42
WearO The spell has worn off.~
Guilds 1048704
#SPELL
Slot 1
Gsn 268
SType 4
Sname Enhanced Regeneration~
SFname Enhanced Regeneration~
SLev 25
Pr1 Resilience~
Noun Enhanced Regeneration~
A2C1 Your regeneration spell was casted successfully!~
A2V1 Your body begins to react with some sort of healing powers as regeneration mends your wounds!~
Durat 25~
BitVe 2097152
Mana 50
ManaT 1
CastT 40
WearO Your regeneration spell wears off.~
Minint 10
Minwis 10
Guilds 16777760
#SPELL
Slot 1
Gsn 100
SType 1
Sname Wrath of God~
SFname Wrath of God~
SLev 82
Pr1 Searing Orb~
Noun $F$B$0WrAtH $RoF $F$B$1GoD$R~
A2C1 You raise you hands to the heavens and send the $B$0WrAtH $RoF $B$1GoD$R at $N!~
A2V1 $n sends forth the $B$0WrAtH $RoF $B$1GoD$R upon you!!~
A2V2 Holy Hell!!!!! What the $F$B$0FUCK$R!?!?!?!~
A2NV1 $n sends forth the $B$0WrAtH $RoF $B$1GoD$R at $N.~
Durat 2~
BitVe 16385
Dam z250+w+w+c+c+b+b+a~
Mana 110
ManaT 4
CastT 100
WearO The spell has worn off.~
Minwis 28
Guilds 1048704
#SPELL
Slot 0
Gsn 556
Sname Unarmed Combat~
SFname Unarmed Combat~
SLev 1
Noun Ðièià)	n~
Durat 0~
CastT 10
WearO ~
Guilds 16777216
#SPELL
Slot 1
Gsn 124
SType 1
SBits 2049
Sname Tornado of Souls~
SFname Tornado of Souls~
SLev 43
Pr1 Turn Undead~
Noun $3s$Boul$R$3s$R~
A2C1 You launch a massive tornado of $4s$Boul$R$4s$R towards your enemy!~
A2V1 Your body is torn from a $B$3t$R$3ornad$Bo$R$7 of $4s$Boul$R$4s$R$7!~
Durat 0~
Dam i+(l/4)+b+az63m80~
Mana 55
ManaT 2
CastT 57
WearO The spell has worn off.~
Guilds 8423936
#SPELL
Slot 1
Gsn 220
SType 1
SBits 2049
Sname Rain of Fire~
SFname Rain of Fire~
SLev 55
Pr1 Stream of Magma~
Noun $B$7R$B$1a$R$1in $B$0of $R$4Fi$B$4r$B$7e!~
A2C1 You cause the $B$3skies$R to turn $B$0black$R as the $4f$B$6i$4re$R begins to fall...$R~
Durat 4~
BitVe 1
Dam i*2+(l/2)+c+cz131m155~
Mana 80
ManaT 4
CastT 80
WearO The rain of fire has worn off.~
Minint 25
Guilds 2097440
#SPELL
Slot 1
Gsn 196
SType 2
SBits 576
Sname Peaceful Slumber~
SFname Peaceful Slumber~
SLev 91
Pr1 Confusion~
Noun Spell~
A2C1 You call upon the God of Dreams to lull $N to sleep.~
A2V1 $n seems to be singing ever softly to you.~
A2NV1 $n seems to be singing softly to $N.~
Durat w*l/600~
BitVe 131072
Mana 62
ManaT 8
Pos 12
CastT 24
WearO The faint traces of a dream seem to leave your mind.~
Minint 22
Minwis 26
Guilds 1048704
#SPELL
Slot 2
Gsn 364
Sname Mine~
SFname Mine~
SLev 30
Noun ~
Durat 0~
CastT 10
WearO ~
Minint 1
Minwis 10
#SPELL
Slot 1
Gsn 244
SType 1
Sname Incinerate~
SFname Incinerate~
SLev 56
Pr1 Firebreath~
Pr2 Blindness~
Noun $R$4($B$6i $4n $6c $R$Bi n $6e r $4a t $R$Bi$4 o $6n$R$4)$R~
A2C1 You call upon great $Bpyrotechnics$R to $B$4BL$6a$4ST$R your enemies!~
A2V1 Your eyes close in $B$0darkness$R as $n's spell sets in...~
Durat 2~
BitVe 1
Dam (i*7)+(i/2)+(l/8)+c~
Mana 50
ManaT 4
CastT 70
WearO The light returns to your eyes.~
Minint 24
Guilds 33536
#SPELL
Slot 1
Gsn 245
SType 1
SBits 2049
Sname Firestorm~
SFname Firestorm~
SLev 66
Pr1 Incinerate~
Pr2 Blindness~
Noun $R(| $B$6F$4I$6R$4E$6ST$R$BO$6RM$R |)$R~
A2C1 You  awaken from a deep trance to see the affects of your spell...~
A2V1 Your skin $B$6bur$0n$6s$R as $n's spell inflicts $B$4pain$R upon your body!~
A2NV1 The $B$1skies$R turn $B$4red$R as $n's $4FIRE$R rains down from the skies!~
Durat 2~
BitVe 1
Dam (i*12)+i+c+(l/4)+c~
Mana 90
ManaT 4
CastT 80
WearO The $Blight$R returns to your eyes.~
Minint 26
Guilds 33536
#SPELL
Slot 1
Gsn 125
SType 1
Sname Blindness~
SFname Blindness~
SLev 13
Pr1 Burning Hands~
Noun Spell~
A2C1 You send a magic bolt at your victims eyes!~
A2V1 Your eyes burn with fire as you become blind.~
Durat 2~
BitVe 1
Mana 30
ManaT 4
CastT 25
WearO The spell has worn off.~
#SPELL
Slot 1
Gsn 197
SType 1
SBits 8256
Sname Banish~
SFname Banish~
SLev 91
Pr1 Summon~
Noun Spell~
A2C1 You have hurled $N through a portal to the unknown!~
A2V1 You are flung violently towards a menacing portal!~
A2NV1 $n has forced $N through a portal to the unknown!~
Durat 0~
Mana 68
ManaT 2
Pos 8
CastT 40
WearO The spell has worn off.~
Minint 28
Minwis 24
Guilds 33024
SplLag 1
PKChan 6
#SPELL
Slot 1
Gsn 77
SType 1
SBitT 256
Sname Burning Hands~
SFname Burning Hands~
SLev 6
Pr1 Magic Missile~
Noun $4burning hands$R~
A2C1 Your hands begin to feel $B$4hot $R$7as they $B$6BLAZE $R$7with f$B$4lame$R$7s!$R~
A2NV1 $n summons $B$4F$R$4i$B$4r$R$4e $R$7from his hands as he $B$4engulfs $R$7his victim!$R~
Durat 0~
Dam 5+b~
Mana 10
ManaT 4
CastT 11
WearO The spell has worn off.~
#SPELL
Slot 1
Gsn 269
SType 1
Sname Balefire~
SFname Balefire~
SLev 70
Pr1 Molten Lava~
Noun $B$7S$R$7H$BI$R$7M$BM$R$7E$BR$R$7I$BN$R$7G $B$4B$R$4A$B$6L$B$0EF$6I$R$4R$BE$R~
A2C1 $B$7YOU UNLEASH $6L$7I$6Q$7U$6I$7D $4F$7I$4R$7E$4!$7!$4!$7!$R~
A2NV1 $B$7$n CREATES A $7S$6H$7I$6M$7M$6E$7R$6I$7N$6G $7BAR OF $1L$7I$1Q$7U$1I$7D $4F$7I$4R$7E$R~
A2NV2 $B$7THAT SLAMS INTO $N WITH UNSPEAKABLE FORCE!!!!$R~
Durat 5~
Dam z400~
Mana 50
ManaT 4
CastT 30
WearO The spell has worn off.~
Guilds 35584
PKChan 100
#SPELL
Slot 1
Gsn 149
SType 128
SBits 16384
Sname Animate Zombie~
SFname Animate Zombie~
SLev 40
Pr1 Animate Skeleton~
Noun Spell~
A2C1 Your spell has risen a zombie from the $B$0dead$R$7!~
A2NV1 $n has just risen a zombie from the dead!~
Durat 0~
Mana 70
ManaT 8
Pos 12
CastT 50
WearO The spell has worn off.~
CrObj 802
Minint 15
Minwis 15
Guilds 8388608
#SPELL
Slot 2
Gsn 365
