Obj  0
Int  0
Plo  0
Clr  0
Code heatier3~
ID wararm1~
Keywords tier1~
TT   7
Room 16002
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code wartier1~
ID wararm2~
Keywords tier2~
TT   7
Room 16002
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code wartier2~
ID wararm3~
Keywords tier3~
TT   7
Room 16002
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code wartier3~
ID thiarm4~
Keywords tier4~
TT   7
Room 16070
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code thiarm4~
ID wizarm4~
Keywords tier4~
TT   7
Room 16038
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code wizarm4~
ID heaarm4~
Keywords tier4~
TT   7
Room 16013
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code heatier4~
ID advtrig~
Keywords advance~
TT   7
Room 0
Mob  1500
Obj  0
Int  0
Plo  1
Clr  0
Code advscri~
ID oldman~
Keywords necromancer necromancers~
TT   7
Room 0
Mob  91310
Obj  0
Int  0
Plo  0
Clr  0
Code nectrans~
ID necpas~
Keywords passage~
TT   7
Room 0
Mob  91311
Obj  0
Int  0
Plo  0
Clr  0
Code nectik~
ID asspas~
Keywords passage~
TT   7
Room 0
Mob  5180
Obj  0
Int  0
Plo  0
Clr  0
Code asstik~
ID tyrent~
Keywords tyrsis~
TT   7
Room 73759
Mob  0
Obj  0
Int  0
Plo  1
Clr  0
Code towent~
ID quest2b~
Keywords yes~
TT   7
Room 0
Mob  4002
Obj  0
Int  1
Plo  1
Clr  1
Code quest2b~
ID quest2c~
Keywords no~
TT   7
Room 0
Mob  4002
Obj  0
Int  1
Plo  1
Clr  1
Code quest2c~
ID rant1~
Keywords tier1~
TT   7
Room 0
Mob  216
Obj  0
Int  0
Plo  0
Clr  0
Code tier1set~
ID nect1~
Keywords tier1~
TT   7
Room 16085
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code nectier1~
ID nect2~
Keywords tier2~
TT   7
Room 16085
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code nectier2~
ID nectier4~
Keywords tier4~
TT   7
Room 0
Mob  225
Obj  0
Int  0
Plo  0
Clr  0
Code tier4set~
ID nect3~
Keywords tier3~
TT   7
Room 16085
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code nectier3~
ID nect4~
Keywords tier4~
TT   7
Room 16085
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code nectier4~
ID tydung12~
Keywords 'mirror'~
TT   7
Room 0
Mob  66648
Obj  0
Int  0
Plo  1
Clr  0
Code tydtlk01~
ID tydung14~
Keywords 'mirror'~
TT   7
Room 0
Mob  66647
Obj  0
Int  0
Plo  1
Clr  0
Code tydtlk03~
ID tydung16~
Keywords 'mirror'~
TT   7
Room 0
Mob  66650
Obj  0
Int  0
Plo  1
Clr  0
Code tydtlk05~
ID tydung18~
Keywords 'ruin' 'slab' 'tile' 'altar'~
TT   7
Room 0
Mob  66686
Obj  0
Int  0
Plo  1
Clr  0
Code tydtlk07~
ID prison10~
Keywords no~
TT   7
Room 0
Mob  22005
Obj  0
Int  0
Plo  1
Clr  0
Code prison10~
ID prison11~
Keywords yes~
TT   7
Room 0
Mob  22005
Obj  0
Int  0
Plo  1
Clr  0
Code prison11~
ID prison14~
Keywords out yeah yes ya how~
TT   7
Room 0
Mob  22006
Obj  0
Int  0
Plo  1
Clr  0
Code prison14~
ID prison29~
Keywords no nothin nothing~
TT   7
Room 0
Mob  22504
Obj  0
Int  0
Plo  1
Clr  0
Code prison29~
ID darkport~
Keywords ready 'ready'~
TT   7
Room 101
Mob  0
Obj  0
Int  0
Plo  0
Clr  0
Code darkiepor~
ID pickal2~
Keywords 'choose 2'~
TT   7
Room 105
Mob  0
Obj  0
Int  0
Plo  1
Clr  0
Code choose2~
ID pickal1~
Keywords 'choose 1'~
TT   7
Room 105
Mob  0
Obj  0
Int  0
Plo  1
Clr  0
Code choose1~
ID freeze~
Keywords yes~
TT   7
Room 0
Mob  4
Obj  0
Int  0
Plo  1
Clr  0
Code freeze~
ID freeze2~
Keywords 'freeze me'~
TT   7
Room 0
Mob  4
Obj  0
Int  0
Plo  1
Clr  0
Code freeze2~
ID neut03~
Keywords turquoise~
TT   8
Room 0
Mob  66974
Obj  0
Int  0
Plo  1
Clr  0
Code neut03~
ID prison24~
Keywords ~
TT   9
Room 0
Mob  22014
Obj  0
Int  0
Plo  0
Clr  0
Code prison24~
ID prison01~
Keywords ~
TT   9
Room 0
Mob  22001
Obj  0
Int  0
Plo  0
Clr  0
Code prison01~
ID prison02~
Keywords ~
TT   9
Room 0
Mob  22002
Obj  0
Int  0
Plo  0
Clr  0
Code prison02~
ID prison03~
Keywords ~
TT   9
Room 0
Mob  22003
Obj  0
Int  0
Plo  0
Clr  0
Code prison03~
ID prison04~
Keywords ~
TT   9
Room 0
Mob  22004
Obj  0
Int  0
Plo  0
Clr  0
Code prison04~
ID prison27~
Keywords ~
TT   11
Room 0
Mob  22016
Obj  0
Int  0
Plo  0
Clr  0
Code prison27~
ID wander10~
Keywords ~
TT   11
Room 0
Mob  1009
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander9~
Keywords ~
TT   11
Room 0
Mob  1008
Obj  0
Int  0
Plo  0
Clr  0
Code ~
ID wander8~
Keywords ~
TT   11
Room 0
Mob  1007
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander7~
Keywords ~
TT   11
Room 0
Mob  1006
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander6~
Keywords ~
TT   11
Room 0
Mob  1005
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander5~
Keywords ~
TT   11
Room 0
Mob  1005
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander4~
Keywords ~
TT   11
Room 0
Mob  1003
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander3~
Keywords ~
TT   11
Room 0
Mob  1002
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander2~
Keywords ~
TT   11
Room 0
Mob  1001
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID wander~
Keywords ~
TT   11
Room 0
Mob  1000
Obj  0
Int  0
Plo  0
Clr  0
Code hlwander~
ID tyrsis03~
Keywords ~
TT   11
Room 0
Mob  66547
Obj  0
Int  0
Plo  0
Clr  0
Code tytalk03~
ID tyrsis04~
Keywords ~
TT   11
Room 0
Mob  66549
Obj  0
Int  0
Plo  0
Clr  0
Code tytalk06~
ID neut11~
Keywords 66974~
TT   13
Room 0
Mob  0
Obj  66981
Int  0
Plo  1
Clr  0
Code neut11~
ID neut10~
Keywords 14418~
TT   13
Room 0
Mob  0
Obj  66980
Int  0
Plo  1
Clr  0
Code neut10~
ID prison34~
Keywords 22500~
TT   13
Room 0
Mob  22506
Obj  0
Int  0
Plo  1
Clr  0
Code prison34~
ID tydung10~
Keywords 66664~
TT   13
Room 0
Mob  66650
Obj  0
Int  0
Plo  1
Clr  0
Code tyexit05~
ID tydung09~
Keywords 66666~
TT   13
Room 0
Mob  66650
Obj  0
Int  0
Plo  1
Clr  0
Code tyexit04~
ID nectik~
Keywords 91308~
TT   13
Room 0
Mob  91311
Obj  91308
Int  0
Plo  0
Clr  0
Code necgld~
ID gkey5~
Keywords 35009~
TT   13
Room 0
Mob  35010
Obj  0
Int  0
Plo  0
Clr  0
Code key5~
ID gkey4~
Keywords 35007~
TT   13
Room 0
Mob  35010
Obj  0
Int  0
Plo  0
Clr  0
Code key4~
ID gkey3~
Keywords 35010~
TT   13
Room 0
Mob  35010
Obj  0
Int  0
Plo  0
Clr  0
Code key3~
ID gkey2~
Keywords 35008~
TT   13
Room 0
Mob  35010
Obj  0
Int  0
Plo  0
Clr  0
Code key2~
ID gkey1~
Keywords 35006~
TT   13
Room 0
Mob  35010
Obj  0
Int  0
Plo  0
Clr  0
Code key1~
ID ton3~
Keywords 5184~
TT   13
Room 0
Mob  0
Obj  5184
Int  0
Plo  0
Clr  0
Code wargld~
ID asstik~
Keywords 5180~
TT   13
Room 0
Mob  5180
Obj  0
Int  0
Plo  0
Clr  0
Code assgld~
ID thitik~
Keywords 5174~
TT   13
Room 0
Mob  0
Obj  5174
Int  0
Plo  0
Clr  0
Code thigld~
ID batttik~
Keywords 5212~
TT   13
Room 0
Mob  5212
Obj  0
Int  0
Plo  0
Clr  0
Code battgld~
ID mystik~
Keywords 5204~
TT   13
Room 0
Mob  5204
Obj  0
Int  0
Plo  0
Clr  0
Code mysgld~
ID wiztik~
Keywords 5200~
TT   13
Room 0
Mob  0
Obj  5200
Int  0
Plo  0
Clr  0
Code wizgld~
ID rangertik~
Keywords 5188~
TT   13
Room 0
Mob  0
Obj  5188
Int  0
Plo  0
Clr  0
Code rangld~
ID healertik~
Keywords 5195~
TT   13
Room 0
Mob  0
Obj  5195
Int  0
Plo  0
Clr  0
Code hlrgld~
ID healtik~
Keywords 5195~
TT   13
Room 0
Mob  0
Obj  5195
Int  0
Plo  0
Clr  0
Code healtik~
ID tinktik~
Keywords 5192~
TT   13
Room 0
Mob  0
Obj  5192
Int  0
Plo  0
Clr  0
Code tnkgld~
ID healtic~
Keywords 5194~
TT   13
Room 0
Mob  0
Obj  5194
Int  0
Plo  0
Clr  0
Code healgld~
ID rangtik~
Keywords 5188~
TT   13
Room 0
Mob  5188
Obj  5188
Int  0
Plo  0
Clr  0
Code rnggld~
ID conjtik~
Keywords 5208~
TT   13
Room 0
Mob  0
Obj  5208
Int  0
Plo  0
Clr  0
Code conjgld~
ID westfertik~
Keywords 38002~
TT   13
Room 0
Mob  0
Obj  38002
Int  0
Plo  0
Clr  0
Code ferrywest~
ID aethprot~
Keywords 5000~
TT   13
Room 0
Mob  0
Obj  5001
Int  0
Plo  0
Clr  0
Code aethprot~
ID tydung06~
Keywords 66661~
TT   13
Room 0
Mob  66648
Obj  0
Int  0
Plo  1
Clr  0
Code tyexit01~
ID tydung07~
Keywords 66665~
TT   13
Room 0
Mob  66647
Obj  0
Int  0
Plo  1
Clr  0
Code tyexit02~
ID tydung08~
Keywords 66654~
TT   13
Room 0
Mob  66647
Obj  0
Int  0
Plo  1
Clr  0
Code tyexit03~
ID tydung11~
Keywords 66667~
TT   13
Room 0
Mob  66686
Obj  0
Int  0
Plo  1
Clr  0
Code tyexit06~
ID gerbil02~
Keywords 66681~
TT   13
Room 0
Mob  0
Obj  66668
Int  0
Plo  0
Clr  0
Code gerb02~
ID prison13~
Keywords 22021~
TT   13
Room 0
Mob  22005
Obj  0
Int  0
Plo  1
Clr  0
Code prison13~
ID tydung27~
Keywords 66667 66666 66665~
TT   14
Room 66652
Mob  0
Obj  0
Int  0
Plo  1
Clr  0
Code tydrop~
END
